interaction;name
TTK;PNPLA3
DLX1;RELT
HASPIN;BUB1
E2F7;BUB1
COL10A1;LINC01943
BMAL2;RELT
UBD;BIRC3
MIR147B;PKD2L1
PGR;STIL
KIF2C;RELT
HMGB2;BRCA2
LOC100288637;BRCA2
ENHO;BUB1B-PAK6
RNF157;FAM111B
NUP210;NMU
SLC26A9-AS1;BUB1
TNFSF9;CD70
SPHK1;LOC105378305
ENHO;LRRC37A8P
TPX2;PNPLA3
ADAMTS9-AS1;LOC105378305
SGO2;STIL
BRIP1;BUB1
BIRC3;SLAMF7
ADCY5;RELT
GPR84;BIRC3
RUNX2;ZFHX4-AS1
GZMA;LINC02195
ANKRD18A;CA3
SDC1;FAM167A
AURKA;HROB
E2F7;RELT
SPSB4;HROB
PITX1;BRCA2
RECQL4;SOX9
MAD2L1;HROB
KIFC1;PBK
SAPCD2;SKA1
ESCO2;HROB
CDKN3;BUB1B-PAK6
CDKN3;SKA1
MT2A;BIRC3
ZBP1;LINC02195
FANCD2;LRRC37A8P
HOXC11;SOX9
IGF2BP3;STC2
LAIR2;LINC02195
FMNL1-AS1;MOCOS
LOC105376369;RELT
HJURP;PNPLA3
APOC4-APOC2;LINC02195
DCST1-AS1;BUB1B-PAK6
LRRC15;LINC01943
LINC01605;PCOLCE-AS1
HAS2-AS1;BUB1
NT5DC4;STC2
CENPH;BRCA2
GZMA;BIRC3
ANOS1;MAD2L1
LINC01943;BIRC3
RRM2;HROB
CLSPN;BUB1B-PAK6
PHF24;STC2
CCDC171;PKD2L1
ATP6V0D2;LINC01943
SLC12A8;PLEK2
PLEKHN1;BIRC3
ULBP2;RELT
PLEKHN1;PKD2L1
FOXD3-AS1;NMU
HOXC11;ISOC1
AURKA;PBK
AURKB;SKA1
E2F1;HROB
PIF1;HROB
BUB1B-PAK6;PBK
F2RL2;BUB1B-PAK6
SLAMF8;BIRC3
SLC26A9-AS1;SOX9
HASPIN;AKR1C2
LINC02195;TRAT1
CD38;BIRC3
LILRB4;PKD2L1
PTPN22;TRAT1
EXO1;PNPLA3
DNAJC5B;SLAMF7
PLEKHN1;PLEK2
ARHGAP11B;BRCA2
IRX5;SKA1
FAM72D;BRCA2
ICAM1;LINC01943
CFAP45;LINC01943
SACS-AS1;STIL
DLX5;DLX6
ISL2;ZFHX4-AS1
ATAD2;BUB1B-PAK6
OLR1;LINC01943
ST14;PKD2L1
KLHDC7B;LINC02195
DDN;CA3
SRL;STC2
LAIR2;LINC01943
MELK;PNPLA3
PBX4;SMIM45
ECT2;STC2
NSD2;PBK
DEPDC1B;BUB1B-PAK6
BRCA2;LOC105378179
CENPH;LOC105378179
CD3D;CHI3L2
FIRRE;LOC105377508
P2RY10;BIRC3
ADORA2B;RELT
NEURL3;HMSD
IQGAP3;BRCA2
PLK4;BRCA2
TROAP;STIL
RFX8;SLC12A5-AS1
KIF18A;SKA1
TPX2;BUB1B-PAK6
PAX6;EFNA5
IL21R-AS1;SLAMF7
USP30-AS1;SLAMF7
SHANK1;BUB1
INAVA;SOX9
IL1R2;PCOLCE-AS1
KY;STC2
NECTIN4;LOC105378305
CD300LF;PKD2L1
RAET1K;H2AC16
LOC151760;KIF18B
IL2RB;TRAT1
MTFR2;HROB
LCORL;BUB1B-PAK6
CDKN3;RELT
RGS1;BIRC3
LINC01943;RELT
ZFHX4;PCOLCE-AS1
OLR1;BIRC3
IL21R;PCOLCE-AS1
ALPK2;TRAT1
COL11A1;ZFHX4-AS1
RAB11FIP4;NMU
BDKRB1;BRCA2
ZBED2;TRAT1
LAIR2;PKD2L1
IL37;SKA1
CTHRC1;SLC12A5-AS1
RFX8;PCOLCE-AS1
KCNMB2;LRRC37A8P
ZBED2;SLAMF7
RDM1;PBK
CDCA5;PNPLA3
EZH2;PNPLA3
FMO3;MIR4260
ZIC2;BUB1
LHX2;HROB
ANPEP;PCOLCE-AS1
SMCO2;PLEK2
GAS2L3;BUB1B-PAK6
ESCO2;BRCA2
HOXC9;LINC03044
CTSW;TRAT1
ADTRP;LINC01943
PELATON;LOC105378305
BMAL2;LOC105378305
LRRC15;LOC105378305
IQGAP3;BUB1B-PAK6
TTK;BUB1B-PAK6
NCAPG2;BRCA2
RACGAP1;SKA1
SLC7A5;BRCA2
LOC105372115;HROB
CENPE;AKR1C2
LOC101927344;PKD2L1
SYT4;LRRC37A8P
LOC105371275;RELT
ATP6V1B1-AS1;LOC105374947
CRYBG2;FAM95C
ZNF695;SLC12A5-AS1
TACR2;RELT
CRADD-AS1;PBK
ARL4C;LOC105378305
TPD52;NMU
H2BC9;ADM2
EDIL3-DT;LINC00601
DGAT2;PBX4
CDKN2B;CA3
FOXD1;STC2
CENPK;PBK
FAM72A;HROB
CTHRC1;PCOLCE-AS1
BMAL2-AS1;RELT
LOC105376266;PCDH9
LOC105379362;SLC12A5-AS1
TFAP2A-AS1;HMSD
GBP1P1;CXCR2P1
LINC00944;LINC01943
RNF157-AS1;HOXB6
LINC01871;BIRC3
APOC2;BIRC3
ISL2;EN1
CDC25A;EN1
BCL2A1;PCOLCE-AS1
SDS;SLC12A5-AS1
MCOLN2;BIRC3
CXCL9;BIRC3
CDKN3;STIL
CCNB2;HROB
ANLN;SKA1
CXCL10;BIRC3
KCNK13;RELT
SEL1L3;NUAK2
RACGAP1;PNPLA3
BCL2A1;BIRC3
CDC25A;HROB
ECT2;NUP210
IL36G;SKA1
CENPM;PNPLA3
PGR;GLB1L3
NEURL3;BIRC3
PDE8B;ZFHX4-AS1
WSCD2;RELT
SOX11;CDT1
HSD11B2;TRIM59
SLC12A5-AS1;PCOLCE-AS1
XRCC2;LOC105378179
ASF1B;LRRC37A8P
CD70;LINC01943
PAQR4;BUB1B-PAK6
TFR2;STC2
LIPG;RELT
RTL3;PCOLCE-AS1
LIPM;LINC01943
CD2;LINC02195
SERPINA1;PKD2L1
RAC3;SMIM45
ZNF560;ULBP2
INHBA-AS1;DCSTAMP
H2AX;HROB
CNIH2;BUB1
PCOLCE;SLC12A5-AS1
C7;THBS4-AS1
LIPM;TRAT1
LINC01857;SLAMF7
PLEK2;LINC01943
LOC100419170;LINC01943
LINC02968;LINC01943
MIR147B;BIRC3
CRTAM;TRAT1
SLAMF8;PKD2L1
SLAMF8;TRAT1
SLC6A7;LINC01943
KCNB2;TRNV
SIGLEC8;LINC02195
H3C8;MAD2L1
IL21R;PLEK2
CDKN2B-AS1;BRCA2
RN7SL2;BRCA2
EZH2;HROB
CDKN2A-AS1;BUB1B-PAK6
SIGLEC12;LOC105375172
NUF2;AKR1C2
LOC105374898;ACAN
ZFHX4;LOC105378305
CD8A;LINC02195
ZNF683;SLC12A5-AS1
LOC105369315;PBK
NKX6-1;SLC12A5-AS1
ASIC2;FOXD2-AS1
TBX4;HOXB6
ANPEP;LOC105378305
LOC105375690;EN1
EXOC3L4;LINC01943
GIPR;LINC01943
ASPM;SKA1
VEPH1;LINC01943
PDE8B;SLC12A5-AS1
FAM72A;BUB1B-PAK6
HMGB2;SKA1
PIMREG;STC2
RAC3;HROB
SLC1A3;SLAMF7
RGMB;NUP210
KCNN4;LOC105378305
COL10A1;PLEK2
APOC4-APOC2;BIRC3
OTOAP1;ACAN
MGC12916;EN1
EP300-AS1;STIL
RTL3;LOC105378305
ADM2;AKR1C2
ITIH5;MESP2
CDCA8;BRCA2
TMEM52B;BIRC3
LOC107984851;HS3ST2
OSM;LOC105378305
ITK;LINC02195
CD96;LINC02195
FFAR4;LINC01943
ADAMTSL5;HROB
DHCR24;LOC105375027
TBX4;CCDC194
BIRC5;PNPLA3
BBOX1-AS1;RELT
LOC105373581;PCOLCE-AS1
ESCO2;TENM2
GTSE1;BUB1B-PAK6
DRAXIN;BUB1
CLDN14;LOC105378305
ANO9;TRAT1
LOC105373150;TENM2
LOC102724765;SLAMF7
MT1G;PLEK2
TFCP2L1;PLEK2
IL2RG;PKD2L1
KIF4A;BUB1B-PAK6
HS3ST3A1;MGC12916
LOC105371793;HROB
KLHDC7B-DT;SLAMF7
RELT;LOC105378305
FOXD1;RELT
TRAC;NUAK2
ESCO2;PNPLA3
LINC00673;LINC01943
MKX;BUB1
ATP1A2;HRC
HECW2-AS1;PCOLCE-AS1
PLK4;PNPLA3
MIR210HG;STC2
PDE8B;ISOC1
NRN1;CENPA
RASGEF1A;BIRC3
PSAT1;AKR1C2
IDO1;LINC02195
LEFTY2;ZFHX4-AS1
LGR5;BBOX1
CLEC5A;PKD2L1
HOXD13;BUB1
E2F7;STC2
TYMP;PCOLCE-AS1
SLC26A9-AS1;SKA1
ASB5;RELT
POLQ;AKR1C2
RXFP1;EDIL3-DT
MCOLN2;TRAT1
HOPX;PNPLA3
WWC1;LOC100240735
RNU2-1;BRCA2
GIPR;SLC12A5-AS1
RFPL1;GLB1L3
SMIM45;BBOX1
SYNGR3;SLC27A2
LINC00942;S100A2
LOC105376042;FAM95C
SMCO2;PCOLCE-AS1
CLGN;BRCA2
IL21R;LINC02195
TNFRSF9;BIRC3
CMTM5;LOC105372326
BCL2A1;LINC02195
GAGE12H;GAGE2A
IL7R;PCOLCE-AS1
CDC25A;PKIB
GPR84;LOC105378305
LOC100240735;NUAK2
ILDR1;LOC105375172
LINC01857;NUAK2
IRX3;LOC105378305
FCGR3B;LINC01943
UBASH3A;PCOLCE-AS1
CD5;LINC02195
FANCD2;BUB1B-PAK6
NCAPG2;BUB1B-PAK6
IL12RB1;PCOLCE-AS1
LINC02541;LINC01943
MTTP;LOC105376041
IL18;PKD2L1
FANCD2OS;AKR1C2
APOC1;PKD2L1
CCND2;LRRC37A8P
TLCD3B;LOC105374898
ALX4;G0S2
PIF1;RELT
BATF;LINC02195
OTOA;HK2
MAD2L1;AKR1C2
TEX14;CENPM
MYBL1;AKR1C2
ADAMTS19;RELT
MT1G;MIR9898
ELAVL3;PCOLCE-AS1
LINC01615;LINC01943
HRC;STC2
GPR174;LINC02195
IRF6;FAM95C
HMMR-AS1;PBK
GPR171;PKD2L1
FLRT2-AS1;STC2
SP140;PCOLCE-AS1
MMP1;LOC105378305
SHANK1;HROB
LOC102723654;SLC12A5-AS1
LOC102723654;RELT
ATP6V0D2;LOC105377508
CXCR3;BIRC3
UHRF1;PNPLA3
NEK2;PNPLA3
CDC25C;PNPLA3
IGKJ5;SLAMF7
SLC1A3;LINC02195
MIR503HG;NUP210
ZNF114;SAMD5
TCF7;FRGCA
TNIP3;SLAMF7
TMEM52B;LINC01943
DHCR24;PNPLA3
PTCHD4;AKR1C2
FAM201A;NUP210
TACR2;ISOC1
RIPPLY3;IGKJ5
PACERR;ABCD2
WSCD2;ZFHX4-AS1
LRRC14B;CDKN2B-AS1
CALHM6;TRAT1
ERN2;SOX9
PLA2G2D;TRAT1
PTGS2;DLX4
ACY3;PKD2L1
PELATON;PKD2L1
DUXAP10;DRD2
COL11A2;LOC101927069
BANK1;CXCR4
CCL18;PKD2L1
CDC6;PNPLA3
SMCO2;EN1
CXCR2P1;LINC02195
LOC105376266;SHANK1
XKR5;BUB1
PCOLCE-AS1;SLAMF7
SYT4;TRNV
HSD11B1;NUAK2
PLA2G7;TRAT1
DPYSL5;FAM95C
OTOAP1;PKD2L1
OSM;PKD2L1
EPO;HAPLN1
HASPIN;PNPLA3
EPO;PBK
ST6GALNAC5;MKX
IL37;PBK
MIR924HG;BUB1
FOXE3;STIL
CYTOR;LOC105378305
LINC00944;DCSTAMP
LINC02541;LOC105378305
CD300LF;LINC02195
TK1;H2AC16
KRT8;PLEK2
ECT2;AKR1C2
ZBP1;SLC27A2
FGF5;PKD2L1
PRR11;EN1
CRISP2;GPR22
SLAMF9;ISOC1
LOC105370705;PBK
LINC01943;PCOLCE-AS1
UHRF1;EN1
LOC107984551;LINC01943
ASB5;LINC01943
SDS;LOC105378305
TMEM132E;CDT1
MCTP2;EN1
LOC105376041;FAM95C
NRXN1;LRRC37A8P
MAST1;FAM95C
EFNA5;ACTA1
CXCR2P1;SLAMF7
CACNG5;OR2B6
RECQL4;PNPLA3
ACY3;SLAMF7
PRAME;H2AC16
SBK1;FAM95C
ADAMDEC1;LINC00960
CENPE;PNPLA3
SEL1L2;GNB1-DT
ITGAX;PCOLCE-AS1
LIPG;HROB
SMCO3;SIX1
DIRAS3;FRMPD4
HOXB13;DLX4
LINC01943;LINC02195
LINC01238;STIL
LOC102723714;STIL
SPAG5;PNPLA3
ITGA6-AS1;FAM167A
FBP1;PLCH2
ISL2;RELT
FOXL1;EN1
PLEK2;LOC105378305
STEAP3;PKD2L1
GATA3;SLC27A2
CD70;LINC02195
PIF1;PNPLA3
WNT7B;PLEK2
APOC1;TRAT1
CYP2S1;ETV7
PLEK2;RELT
FAM95C;LRRC37A8P
ICAM1;MIR9898
MAST1;LRRC37A8P
PYHIN1;LINC02195
ULBP2;LOC105378305
PCOLCE;LOC105378305
TYMP;TRAT1
HECW2-AS1;LINC01943
CFAP45;LOC105378305
EPO;RELT
SAPCD2;PNPLA3
ICAM1;TRAT1
ATP6V0D2;STC2
MGC12916;RELT
LRRIQ3;AKR1C2
LINC02084;LINC02195
TACR2;FOXCUT
CDCA8;PNPLA3
GOLGA2P5;TESMIN
DGAT2;FNDC11
PIF1;EN1
PLK4;AKR1C2
IL21R-AS1;LOC105378305
CLEC5A;LOC105378305
SACS-AS1;DIRAS3
AK5;LOC105378305
MIR503HG;FAM95C
SRL;PNPLA3
ZIC2;PBK
HOXB9;PXDNL
PKD2L1;SLAMF7
TNFSF13B;TRAT1
LOC107985017;PNPLA3
SERINC2;HTR1D
C10orf88B;H2AC16
LOC107986951;LINC01615
IGF2BP1;ISOC1
TMEM108;BDKRB1
KY;PNPLA3
KIF20A;PNPLA3
RUNX3-AS1;RELT
HK2;MGC12916
AIM2;MIR9898
ECEL1;BARX2
ITGA6-AS1;ISL1
GRIN2D;ZFHX4-AS1
SIGLEC15;ARL4C
SRL;H2AC16
SPC24;LRRC37A8P
ZNF683;PKD2L1
LINC03044;LOC105371664
DSCAML1;HROB
NCAPH;H2AC16
LINC02475;ZIC2
RGS1;LOC105378305
CRYBG2;TESMIN
DLX1;LOC105378305
VEGFD;RGS16
TBX15;LOC105369965
LRRC3B;SOX9
LEFTY2;H2AC16
CENPE;GLB1L3
LOC107985492;LOC105377508
H3C3;RELT
XKR9;LOC105375894
TRPV2;BBOX1
HAS2-AS1;EN1
FANCD2OS;BRCA2
LOC105373581;PKD2L1
LINC01152;PBX4
CENPF;PNPLA3
H3C14;BUB1
CD8B;LINC02195
GATA5;KLK5
IL2RB;LINC02195
MCIDAS;NMU
LOC105375690;BMAL2
SOWAHA;CCNO
TACR2;ZFHX4-AS1
MUC15;MIR3185
TMEM156;LINC02195
LOC100506253;STIL
RAD51;EN1
ZWINT;PNPLA3
SLC6A7;PLEK2
MMP12;RELT
AQP7;LOC105378179
SACS-AS1;BUB1B-PAK6
LOC105377043;LOC105372613
LOC100419170;BIRC3
MYL11;KIF23
ESPL1;GLB1L3
H3C3;HROB
RGS1;PKD2L1
BLM;EN1
HMGB2;LRRC37A8P
SLURP2;RELT
IQGAP3;GLB1L3
LOC105372613;LINC00601
PTGS2;LINC03044
COL8A1;PKD2L1
CCNO;LOC107985681
TFAP2A;PKD2L1
LOC105370924;PCOLCE-AS1
KCNMB2;BUB1B-PAK6
OGFRP1;CNIH2
TCF21;TICRR
EP300-AS1;BUB1B-PAK6
AQP7;SIX1
HOXC13;SOX9
IFNE;KIF23
LINC00862;EN1
FBP1;PKD2L1
CGN;SLAMF7
LOC102723834;EN1
LOC101927272;HRC
PTPRN;PKD2L1
COL8A1;LOC105378305
VEPH1;ZFHX4-AS1
H3C3;BUB1
RAB7B;LRRC37A8P
KCNE5;MESP2
BFSP2;CCR7
PHF24;RELT
LOC105377123;PLEK2
ATP6V0D2;SLC12A5-AS1
ST14;LOC105378305
GUCY1A2;H2AC13
MYT1;NEURL1
ITPRIPL1;LINC01971
TRIP13;GLB1L3
LOC101927344;NUAK2
RGS1;LINC02195
LINC03016;AK5
IL1R2;LINC02195
RDM1;LRRC37A8P
TMEM244;LINC02195
SOCAR;PKD2L1
KCNN4;PKD2L1
MIR147B;LINC02195
SMC1B;PNPLA3
LOC105373581;EN1
CTHRC1;ZFHX4-AS1
LINC02287;LINC02370
MIR155HG;EN1
LRRC55;CENPA
NYAP2;TMEM244
NOS2P3;SYT4
LGI3;LINC01943
ULBP2;EN1
SIGLEC10;TRAT1
CTSW;LINC02195
C7;GLB1L3
LINC01583;PCOLCE-AS1
LINC01857;TMEM244
AKR1B10;FMNL1-AS1
AQP9;LOC105378305
MGST1;LOC105371664
LOC105374947;ISOC1
LINC02340;SHANK1
LINC01583;LOC105378305
BIRC5;H2AC16
BRME1;FAM95C
OASL;LINC02195
CYP2J2;EN1
VEPH1;LOC105378305
TMEM238;NUAK2
CYTOR;EN1
ADORA2B;EN1
SH2D4A;SPINK1
LOC107986606;CA3
IL1R2;TRAT1
RAET1K;HROB
ATP6V0D2;PCOLCE-AS1
RNF157;GRIA4
ERCC6L;H2AC16
SYT4;STIL
LINC00595;RELT
ZIC4;FLRT2-AS1
C15orf48;LINC02195
LOC105375894;LOC105378523
NEURL3;LINC02195
PACERR;PTGS2
KLK7;LOC105372326
LIPG;EN1
CD38;LINC02195
SPINK1;KCNJ15
ADCY5;LOC105377508
TSHR;TNFSF13B
IL21R;LOC105378305
MMP12;LOC105378305
SDS;LINC02195
NLRP2;PKD2L1
PLP1;DSCAML1
ATP6V0D2;RELT
RTL3;EN1
LOC105376369;EN1
TNNI1;TRIM59
APOBR;LOC105378305
LMOD3;ACAN
CPLX3;RELT
DNAJC5B;LINC01943
IL1RN;LINC02195
BMP3;HOXB6
LOC105372115;STIL
RUNX2-AS1;PLEK2
MIR4477A;ZNF114
KLK6;MYT1
IL1RN;LOC105378305
PLEK2;MIR9898
H3C2;RELT
TNNI1;AKR1C2
ALX4;HS3ST2
RELT;ZFHX4-AS1
PAX9;HJURP
HROB;H2AC16
SOCAR;LOC105378305
HCAR3;MIR9898
LMO1;LOC105369685
IRS4;STC2
SDC1;LOC105378305
RIPK4;PNPLA3
SYT4;BUB1B-PAK6
LOC102723714;RDUR
TBX15;MIMT1
IL36G;CHRFAM7A
IL18;LOC105375172
LINC02316;SLAMF7
ISM2;HS3ST2
BMAL2-AS1;ZFHX4-AS1
H2AC16;LOC105377508
NDST3;RAD51
FATE1;LMOD3
LINC02754;CENPA
CBLN4;OTOAP1
DLX1;LOC105377508
PBX4;PRKCG
VSIG10L2;SNORA69
CRISP2;GALNT9
ZYG11A;ADM2
MIR155HG;LINC02195
HAS2;LOC105369551
PLSCR2;EDIL3-DT
MESP1;LRRC37A8P
MIR147B;LOC105378305
FAM30C;FAM95C
GPR61;BRCA2
BARX2;TMPRSS3
DDX11L17;LINC03044
AQP7;GNB1-DT
LOC101927344;LOC105378305
SLC12A5-AS1;ZFHX4-AS1
ARL4C;LIPC
MCTP2;LOC105378305
LIPG;LOC105378305
DRD2;ZFHX4-AS1
P3H2;LOC107985681
LOC107984886;STC2
DCST1-AS1;ZFAND3-DT
LOC107984301;LINC01614
H3C2;BUB1
LOC102723305;HROB
ASIC5;DDN
CCDC171;LOC105378305
LOC107985436;LOC105374986
RIPK4;ARHGAP28
GALNT9;DACT2
LMO1;LRRC37A8P
FOXE3;BUB1B-PAK6
MKRN3;LOC105377508
CRISP2;GALNT9-AS1
PITX1;GLYATL1
GIPC3;LOC105369685
PEG3-AS1;LOC284240
STEAP1B;H2AC13
HTR1D;COCH
FOLR1;SOX9
HOXB13;RAET1K
CBLN4;C6
RFPL1;H2AC16
RDM1;SOX2
LINC01605;LOC105378305
BDKRB1;KCNF1
WNT10B;DQX1
TMEM238;TESMIN
LRRC63;GPR61
CSAG1;MOCOS
PODNL1;LOC105378305
DLEU7;LOC105374947
FMNL1-AS1;LOC105370953
CSAG3;GZMA
LOC105370924;LOC105378305
LINC00626;CENPK
GIPR;LOC105378305
C15orf48;LOC105378305
DGKG;TMEM244
LEFTY2;LOC105377508
LINC02154;WDR49
LOC107984551;SLAMF7
LINC00601;LOC107984475
TFCP2L1;LOC105378305
MGC12916;LOC105378305
DCC;LINC02084
SALL4;DLX6
SOWAHB;SDC1
COL11A2;TMEM244
HOOK1;SLC27A2
PRSS21;TMPRSS3
GRM2;LOC102724765
CRYBG1;LOC105378305
LUARIS;RUNX2
IGLV3-1;TRAT1
GDPD2;HOXC11
HTR1D;ELOVL3
LINC00942;PLEK2
DLX6-AS1;LUCAT1
ISG20;TMEM244
OLFML2B;LOC105377508
MICB;LINC02195
ISOC1;H2AC16
LRRC37A8P;GS1-24F4.2
WSCD2;LOC105377508
ITPRIPL1;H2AC16
ZIC1;TMEM244
LINC02328;LOC105377508
DQX1;ZFHX4-AS1
H2AC11;GLB1L3
RELT;LOC105377508
TMEM171;LOC105375172
LOC105372212;SERPIND1
C7;MIMT1
ZNF683;TRAT1
WNT7B;LOC105378305
PEG3;LOC105377508
STIL;LOC105378523
H2AC13;PNPLA3
GALNT9;SCN7A
EXOC3L4;LOC105378305
BRME1;KCNF1
LPAR3;TAF7L
PCOLCE-AS1;LOC105378305
GRM4;STIL
P3H2-AS1;SLC26A4-AS1
P3H2-AS1;STARD13-AS
COL11A1;SLC26A4-AS1
LINC01050;LINC02195
GATA5;STIL
LNCOC1;LOC107985681
LINC01122;PBK
TMEM244;LINC00960
SRD5A2;TMEM179
SLC12A8;LOC105378305
LOC105377402;AQP1
LPAR3;MIR3185
SRD5A2;LINC03044
LOC105378305;ZFHX4-AS1
KIF4B;BUB1
CHRDL1;LOC105377508
PEG3-AS1;HROB
NBPF6;APOC4-APOC2
TK1;LOC105377508
PAX6;BMAL2-AS1
LOC105377402;LOC101928212
CDC20B;SIX1
INSRR;BARX2
LOC105374986;KIFC1
GPR61;ENPP5
CYP2S1;MIR4260
LOC102723724;LOC107984475
LOC105374353;LINC00673
SNORD160;OR2B6
CD5;LOC101927687
CKM;GLB1L3
MMP9;SLC12A5-AS1
LOC107984886;LINC02370
